Time,Data5
1.278928402,15.4935682
1.285581202,82.79622958
1.292234001,150.4801038
1.304416271,272.2455212
1.311072056,337.1913512
1.317727842,400.786544
1.33330108,540.5548351
1.337773174,580.1316901
1.342245267,617.0881041
1.349563813,675.063869
1.359436793,747.3740339
1.36814201,805.1325923
1.376847226,857.2371608
1.389059936,918.1435682
1.39431037,940.9028524
1.399560804,960.606097
1.40869467,988.4595145
1.416746703,1006.106433
1.424798736,1017.572652
1.437588416,1021.150475
1.442922667,1018.582128
1.448256918,1012.601087
1.457420302,995.470251
1.465536867,973.1939901
1.473653432,944.8580639
1.486944776,884.1866759
1.492065461,857.2765982
1.497186145,827.6528016
1.506027507,771.4053143
1.514995208,708.0167022
1.523962909,639.3986197
1.533798291,558.2164602
1.543633674,470.0134691
1.551941008,393.7994654
1.559986507,317.4653595
1.567650838,241.6037728
1.576581889,151.7694066
1.58551294,61.2864441
1.594374638,-29.16968853
1.603236335,-120.0344364
1.613577894,-224.4261551
1.620463853,-292.0238653
1.627349812,-358.9601649
1.63946025,-472.0020708
1.645516306,-526.0637078
1.651572362,-578.2870367
1.66370497,-675.8783274
1.669649456,-720.517675
1.675593942,-762.5038833
1.686787277,-833.7492988
1.693182123,-870.0241805
1.699576969,-902.7941685
1.71234985,-956.1793447
1.717669416,-974.6620334
1.722988982,-989.8991098
1.732162683,-1009.459412
1.740180962,-1019.512428
1.748199241,-1023.352924
1.761065318,-1014.698484
1.766369161,-1007.147408
1.771673003,-996.2205809
1.780757463,-970.8880552
1.789020105,-940.7585174
1.797282747,-904.5800029
1.810443917,-833.6895122
1.815555622,-802.5344465
1.820667327,-769.0404968
1.829775521,-704.4319372
1.838532357,-636.6645159
1.847289193,-564.489191
1.857220799,-477.2703121
1.867152405,-383.7411328
1.875320524,-306.12302
1.883935629,-221.8763637
1.891547088,-144.503079
1.900357035,-54.6097672
1.909166983,35.01800784
1.91959841,140.7154345
1.928648201,233.528649
1.936312621,308.2910523
1.944420287,385.763963
1.952724067,463.2793029
1.96363858,560.4974205
1.971021503,621.3008448
1.978404426,679.7361833
1.98857651,753.8999574
1.995589964,800.385799
2.002603418,843.1573473
2.015775781,910.9759149
2.020996869,934.7311636
2.026217957,955.1895219
2.035028602,983.6714696
2.043510002,1003.723052
2.051991403,1016.915133
2.063420655,1022.729535
2.069571221,1020.41834
2.075721788,1014.345007
2.087508592,991.4367686
2.093407093,975.1904207
2.099305593,955.4188571
2.110208787,909.8197142
2.116844477,876.8774808
2.123480168,840.1899135
2.137761255,747.5922496
2.142612935,713.8180519
2.147464615,677.4366527
2.155573579,613.1481255
2.166740714,517.6144177
2.177250167,422.7073811
2.183461558,364.202413
2.189672949,304.1030022
2.202201098,179.5631667
2.209584691,104.7296754
2.216968283,29.5396595
2.230240862,-105.3550958
2.239074447,-195.1936274
2.247908031,-284.1194998
2.255441501,-356.3527581
2.263994955,-436.7653622
2.272548409,-514.5274651
2.283459031,-608.0171676
2.290138056,-661.1158995
2.29681708,-711.8918632
2.308696444,-793.6577553
2.314698521,-831.1029433
2.320700598,-865.4928948
2.332023712,-921.342762
2.33823997,-947.2876606
2.344456229,-969.5697676
2.356448045,-1001.254477
2.362176433,-1011.833975
2.367904822,-1018.881197
2.37822877,-1022.846241
2.385140145,-1019.484959
2.39205152,-1011.434638
2.403336183,-987.3684352
2.409705393,-968.4915102
2.416074603,-945.7295289
2.428669094,-888.737087
2.434208717,-859.743614
2.439748339,-827.8026617
2.449606846,-764.5622183
2.457455376,-708.8153524
2.465303907,-649.0366448
2.482698544,-501.9238044
2.486308262,-470.6343608
2.48991798,-436.8392787
2.496003772,-379.4697347
2.503790561,-304.6123253
2.516053409,-182.7327916
2.52604687,-81.83328428
2.536040332,19.93228946
2.544810376,111.1969668
2.552094244,183.9479086
2.561065683,272.8759322
2.569991034,360.0063889
2.578503704,440.4937349
2.587016374,516.9414682
2.597389376,604.6707011
2.605916863,674.0881333
2.615430829,744.8627465
2.62319724,795.4383416
2.630101289,838.4424653
2.638904798,886.8684353
2.647670073,927.8060706
2.656435349,961.9167837
2.665667114,990.2079508
2.675744091,1010.725109
2.682866238,1019.334329
2.689988385,1022.974474
2.699848906,1019.018228
2.707533997,1008.981837
2.715219089,993.4295722
2.72714254,957.0135192
2.732987302,934.4591424
2.738832065,908.654935
2.749526241,853.1670983
2.756422056,812.2553419
2.763317871,767.6534621
2.775308698,681.007639
2.781620036,631.5887997
2.787931373,579.7222261
2.800796811,466.5552682
2.806876194,410.5074475
2.812955578,352.9225909
2.825292311,232.0085364
2.832949174,155.0478981
2.840606036,77.44299324
2.853105554,-49.80068049
2.864975168,-172.8530324
2.870529101,-226.8271386
2.876083034,-281.766178
2.885545374,-373.4693379
2.89389686,-451.3886041
2.902248346,-526.539437
2.913917443,-625.2341469
2.920100436,-673.8691595
2.92628343,-720.2199337
2.938483019,-802.8833878
2.944253412,-838.3724174
2.950023804,-870.8710789
2.960545403,-922.2944058
2.967362639,-950.2923293
2.974179874,-974.0313517
2.985453258,-1002.748511
2.991764122,-1013.575024
2.998074986,-1020.390126
3.010271861,-1021.280146
3.015880581,-1017.161286
3.021489301,-1009.563024
3.031463042,-988.0018989
3.038759761,-965.9960589
3.046056481,-939.0971875
3.057260688,-887.5813691
3.06385178,-852.2233085
3.070442872,-813.2898028
3.084559831,-717.0650499
3.089509867,-680.8634337
3.094459903,-642.2483161
3.1028527,-573.2454883
3.114432999,-470.8073424
3.124666771,-376.6700136
3.130246865,-322.7078575
3.135826959,-268.0761121
3.14654786,-160.9569472
3.156620008,-58.21850432
3.166692156,44.52193067
3.173633555,115.138876
3.180574953,185.5126257
3.197637862,353.1759464
3.201681335,392.5052939
3.205724808,429.9929175
3.212616685,492.7986375
3.221664557,571.853041
3.233235631,665.2401475
3.243343376,740.2850566
3.249727742,784.5735914
3.256112109,824.8083299
3.268484164,892.552873
3.274051008,919.4179356
3.279617852,943.0240059
3.289405818,977.1875394
3.296827273,996.8539867
3.304248727,1011.297813
3.315184063,1021.854001
3.321786734,1022.563489
3.328389405,1018.919295
3.341995424,996.0696224
3.346899133,984.5707631
3.351802842,969.7776195
3.35993988,940.1245054
3.371047707,888.8089002
3.380590001,836.7650484
3.388567622,788.9129153
3.395276047,742.5925403
3.405005668,670.356762
3.414735289,591.8730192
3.423527582,517.6123543
3.43157481,444.412833
3.440870313,356.0787007
3.449086982,276.9608258
3.456967648,198.7817614
3.464848314,118.8757153
3.477056113,-6.50248727
3.484054493,-77.04260935
3.491052872,-148.3316442
3.501834133,-256.4805039
3.509749814,-333.770956
3.517665495,-409.3362582
3.530633783,-527.0638125
3.536031859,-573.6470842
3.541429935,-618.527072
3.551659049,-698.4024181
3.558950686,-750.9552251
3.566242322,-799.7483738
3.576837404,-862.5583617
3.583893729,-899.1267981
3.590950053,-931.4892383
3.60194907,-972.0700831
3.608505795,-990.8700794
3.61506252,-1005.544243
3.628185596,-1020.734077
3.63329034,-1022.939546
3.638395085,-1021.78366
3.64700463,-1013.760675
3.655734157,-997.7817206
3.664463684,-974.5692587
3.675496711,-934.5958637
3.681972802,-905.4459557
3.688448894,-872.8537875
3.70092016,-799.2531482
3.706675487,-761.5482728
3.712430815,-721.0983336
3.72297686,-640.6247204
3.730452014,-579.2100953
3.737927168,-514.829475
3.753117044,-375.1453221
3.758325155,-325.0439881
3.763533267,-274.0468154
3.772268863,-187.0142448
3.784952786,-57.91886839
3.791735687,10.88943581
3.798518587,80.31438563
3.810971498,206.3954972
3.817883689,274.9379412
3.824795881,342.4830959
3.840607817,488.9289501
3.845018061,529.197309
3.849428306,567.1200882
3.856722171,627.647002
3.86652967,703.6454641
3.877546605,780.0705382
3.886470688,837.4699893
3.893781726,877.943957
3.901092765,913.6841957
3.910643658,953.2121715
3.92093032,985.7105484
3.929790199,1006.915849
3.939969078,1021.074885
3.946243308,1022.844982
3.952517538,1021.868992
3.96291699,1011.114873
3.969872481,997.9054905
3.976827972,980.0630297
3.988130873,940.4428401
3.994557919,912.7687934
4.000984965,881.3935841
4.013964766,806.2263233
4.019387021,771.3791033
4.024809276,733.8918555
4.034380794,662.388279
4.04280392,594.3109088
4.051227045,522.4430393
4.062605946,419.4750737
4.069457701,354.0845368
4.076309456,287.7043273
4.089009511,161.2259505
4.097383207,75.77744822
4.105756904,-9.637476305
4.115132585,-105.0243912
4.124508266,-200.1309689
4.132659348,-281.3991866
4.14081043,-360.2222307
4.151755439,-461.8696309
4.161161377,-546.6375706
4.167478202,-599.9897392
4.173795027,-651.0395079
4.183631982,-725.2870517
4.193468937,-791.6462836
4.201539777,-842.3723849
4.209211869,-884.4949706
4.21688396,-921.0610348
4.226975445,-960.8502053
4.236803218,-990.2821912
4.245302509,-1009.564441
4.253304713,-1019.335701
4.261259764,-1022.76255
4.269214815,-1020.268279
4.280118815,-1006.064337
4.286457018,-992.2293938
4.29279522,-974.5873664
4.30527057,-927.7805167
4.310842984,-902.7987664
4.316415398,-874.6895183
4.326314956,-817.9131585
4.334009477,-768.1750228
4.341703998,-714.1997894
4.353635667,-621.7990632
4.359988643,-568.9252192
4.366341619,-513.9405653
4.379220918,-395.8941526
4.385488486,-336.1012825
4.391756053,-275.0334344
4.40540979,-138.326828
4.412814463,-62.8840606
4.420219136,12.69367
4.434514662,157.16382
4.441401276,227.2384177
4.44828789,295.593609
4.458839281,397.0622799
4.46548435,458.740171
4.472129419,518.5224093
4.486494857,638.3739266
4.491362968,677.4543509
4.496231079,713.9429326
4.504344098,770.9826131
4.515394769,839.701956
4.52506539,891.9429943
4.532893848,929.935246
4.539688991,956.1774618
4.550866179,989.8020497
4.557442952,1005.131222
4.564019726,1015.632827
4.574606234,1022.78373
4.581503216,1021.321306
4.588400199,1015.257397
4.59987277,993.8640418
4.606068032,977.1541347
4.612263295,956.6935832
4.624099732,906.8940785
4.630079573,877.2149362
4.636059415,844.310258
4.647338083,773.7485968
4.653906437,728.2185988
4.66047479,679.6426279
4.675047066,560.6478792
4.680005413,518.2561651
4.68496376,473.9024915
4.693463028,395.2350852
4.705263863,280.875754
4.713903339,195.9079813
4.722542816,108.5406539
4.73099731,21.47672001
4.739458914,-64.72210249
4.749840122,-168.7922177
4.758196397,-253.7438997
4.765264564,-323.2498345
4.772332731,-390.799506
4.785311665,-508.7288239
4.791451331,-563.0974219
4.797590998,-614.6333046
4.810034413,-711.0589367
4.815742366,-752.0962165
4.82145032,-790.5037682
4.831892311,-853.7578782
4.83884405,-890.8211597
4.845795789,-923.761485
4.856908008,-966.5518606
4.863386013,-986.2605083
4.869864019,-1001.914702
4.882761034,-1019.478208
4.887978572,-1022.682242
4.89319611,-1022.523484
4.90209378,-1015.7529
4.910463457,-1001.909534
4.918833134,-981.4167027
4.930896948,-939.3526879
4.9366279,-914.7100393
4.942358851,-887.0547773
4.953029296,-827.6090114
4.959967506,-783.9331834
4.966905715,-736.6616642
4.978816583,-646.8798756
4.985261579,-594.5343368
4.991706576,-539.84034
5.005451872,-415.387026
5.011099671,-362.1591667
5.01674747,-307.6394599
5.027443796,-201.6864203
5.037554305,-99.24003629
5.047664813,2.902144908
5.056603239,94.64375472
5.064816011,179.0887361
5.071939761,249.5853582
5.080934286,337.4363503
5.089928812,422.9918803
5.101356646,527.4183593
5.10852155,587.7176543
5.115686454,646.3293214
5.125545743,721.2932924
5.133103167,773.8736922
5.140660591,822.3083142
5.153386511,892.1400527
5.158909558,918.9507796
5.164432605,942.4514985
5.174036678,976.2137971
5.181647653,996.5379798
5.189258629,1011.382981
5.200299907,1021.902061
5.206813866,1022.552203
5.213327825,1018.933945
5.226506312,997.2848368
5.231614889,985.2228651
5.236723466,969.9089227
5.245360349,938.2391983
5.25423222,898.2427646
5.263104091,851.5751879
5.274575652,781.6044038
5.281245643,735.2052291
5.287915633,686.3169649
5.299575353,593.2631234
5.306232711,536.5132218
5.312890069,477.5275667
5.329373511,321.879631
5.333942009,277.9326409
5.338510506,232.586188
5.346377374,153.5717644
5.357149772,43.93509135
5.365073003,-36.79183879
5.372996235,-117.809528
5.384282341,-231.8662375
5.391848756,-305.9347763
5.399415171,-379.0513603
5.410506946,-482.083051
5.417567161,-544.2382601
5.424627376,-604.1320242
5.437432109,-704.1594822
5.442982799,-744.5697136
5.448533488,-782.4084994
5.458464991,-843.8287188
5.465884833,-884.3069131
5.473304675,-920.1786501
5.48414918,-962.920459
5.490865341,-983.9337127
5.497581502,-1000.661092
5.51167943,-1019.282127
5.516333333,-1022.729153
5.520987237,-1022.623977
5.528536269,-1017.84825
5.538804635,-1001.702503
5.546817302,-982.1338286
5.554829968,-956.4990058
5.565572268,-911.6750481
5.571940922,-880.4388519
5.578309576,-845.6430961
5.591158757,-764.4163673
5.596712105,-725.8924793
5.602265452,-684.8404734
5.612236566,-605.74196
5.620386791,-536.499388
5.628537016,-464.076702
5.642171351,-336.550653
5.647685167,-282.0709187
5.653198983,-227.3824569
5.663361967,-124.9658912
5.678198716,27.71197167
5.683514809,80.9675416
5.688830902,134.8386457
5.698533053,232.3319976
5.707275036,318.2830086
5.716017019,402.2604017
5.729716585,527.7992106
5.73462114,569.4979677
5.739525695,610.2252558
5.748012469,677.5579734
5.756989472,743.348382
5.765966474,803.5430898
5.777241108,870.0977405
5.783778461,902.9159402
5.790315813,932.52716
5.801902433,974.576967
5.807949937,991.7371732
5.81399744,1005.188637
5.825344324,1019.986579
5.8314768,1022.825626
5.837609277,1021.78763
5.849261718,1008.687372
5.855224097,997.0501128
5.861186477,981.7693841
5.872288505,943.6616421
5.878722544,916.4167714
5.885156583,885.4428711
5.89824763,810.38419
5.903609909,776.28057
5.908972187,739.513941
5.918357426,669.9926012
5.926978823,600.7821379
5.935600219,527.5617368
5.946167307,432.4026328
5.953710485,360.7456879
5.961253663,287.8115582
5.973300891,168.3510661
5.982223574,76.77940358
5.991146258,-14.64230462
5.9991486,-95.36909488
6.007092329,-176.1836487
6.016600839,-271.5380025
6.02648086,-366.7988296
6.033356865,-431.7110769
6.04023287,-494.5990548
6.052838773,-602.9850822
6.058576929,-649.5388079
6.064315086,-693.8672176
6.074809984,-768.6835168
6.081823965,-814.0757616
6.088837946,-855.6540059
6.099876264,-911.9829479
6.106472744,-940.5749773
6.113069224,-965.2026932
6.126545041,-1001.048352
6.131484455,-1010.898462
6.136423869,-1017.398686
6.144637198,-1022.71718
6.155794648,-1017.853053
6.165001331,-1005.397868
6.172564304,-989.9770752
6.179359751,-969.5041578
6.189046047,-933.0306648
6.198732343,-887.5582623
6.206900463,-844.4069601
6.215618911,-790.8097555
6.224693425,-727.5878065
6.232530647,-669.8562847
6.241553791,-598.0374841
6.250380838,-521.7833714
6.258272111,-450.8070232
6.266163384,-377.3676877
6.276984068,-272.5810287
6.284320162,-199.1630531
6.291656255,-125.2729545
6.306059326,20.24630881
6.315004017,112.9156131
6.321355175,177.4555586
6.327706334,240.9435648
6.340562127,365.9985645
6.346543607,422.7185201
6.352525087,477.7528341
6.364073437,578.6245179
6.370554945,632.1113374
6.377036453,683.0124471
6.39070058,779.5745916
6.395716985,812.5122412
6.40073339,842.6600673
6.409202769,888.7027984
6.418194126,930.411116
6.427185484,964.9373839
6.437574757,995.2640937
6.444981994,1009.728498
6.452389231,1019.214386
6.463430834,1022.492414
6.469968122,1018.768685
6.476505411,1010.778001
6.489839897,979.9497728
6.494893879,964.7823997
6.49994786,946.3941209
6.508444596,910.0273838
6.517567674,863.4692155
6.526690751,810.121462
6.537731093,737.1502759
6.545154271,681.493985
6.552577448,623.2494358
6.562430786,540.5804836
6.571563984,458.7563563
6.580697181,373.5205424
6.590752385,277.0486501
6.599692444,187.1532696
6.606551785,117.6355966
6.613411127,47.86996875
6.624347031,-63.79546
6.635282936,-174.4156641
6.643100908,-253.4771361
6.65091888,-329.8895429
6.661580708,-430.1611645
6.670948309,-515.2993905
6.679087435,-586.8896479
6.685973401,-642.364141
6.694929874,-710.7547764
6.703886347,-773.7004046
6.713458772,-834.5237561
6.72559839,-898.7426175
6.730968191,-924.594034
6.736337991,-946.8346203
6.745368445,-977.8617583
6.753616545,-999.1379901
6.761864644,-1013.979683
6.773983445,-1022.548592
6.779710636,-1021.845337
6.785437828,-1017.614226
6.795773877,-1001.2526
6.802721077,-984.2956807
6.809668277,-962.7748383
6.821066312,-916.9006056
6.827451289,-886.2158119
6.833836267,-851.9739511
6.846664011,-772.0667928
6.852215011,-734.0241933
6.857766011,-693.4343584
6.867736857,-615.072826
6.875857054,-546.6257605
6.88397725,-474.952925
6.897747675,-346.7588542
6.903171488,-293.3835578
6.9085953,-239.7397248
6.918547982,-139.6842785
6.930025995,-22.44670672
6.937480241,53.2539656
6.944934487,129.3863373
6.95710505,252.0267316
6.964068244,319.8634734
6.971031438,386.8451029
6.983102465,497.9578854
6.989269766,552.1068241
6.995437068,604.2324322
7.007788298,700.9643404
7.01357519,743.1320635
7.019362081,782.6349106
7.03000741,848.0658423
7.036802434,884.9534927
7.043597458,917.9051676
7.054931914,962.814582
7.061225037,982.7324662
7.06751816,998.781752
7.079654322,1017.787654
7.085291045,1022.084671
7.090927768,1022.871742
7.100978184,1015.975983
7.108149218,1004.803405
7.115320252,988.6928461
7.126461065,953.0698662
7.133008501,926.8135503
7.139555937,896.6863983
7.153180286,820.7168097
7.158250319,789.4472718
7.163320351,755.4809009
7.171947157,693.2438923
7.183785869,598.3237506
7.193294456,518.2435449
7.199300143,464.3763988
7.205305829,408.7919552
7.216758749,298.8931387
7.223891168,228.3255196
7.231023587,156.7969055
7.244287729,22.03213814
7.257551872,-113.8793091
7.262428109,-162.8803791
7.267304346,-212.1032729
7.275913109,-297.5372052
7.288254923,-414.8984209
7.294349953,-471.6942029
7.300444983,-526.2560858
7.312383897,-626.7661035
7.318523092,-675.3074801
7.324662286,-721.2892949
7.336648469,-802.5325088
7.342545944,-838.7306538
7.348443419,-871.8879733
7.359395182,-924.9650233
7.365874184,-951.3609343
7.372353186,-973.8400613
7.385340118,-1005.467341
7.390520895,-1014.345617
7.395701672,-1019.872906
7.404495889,-1022.911049
7.412962486,-1018.216184
7.421429082,-1006.589702
7.43300947,-978.6674299
7.439030607,-958.9856883
7.445051745,-935.9260412
7.456606104,-881.8041888
7.462797649,-848.1892601
7.468989195,-811.3075752
7.481131872,-729.5526082
7.48716558,-685.1723896
7.493199288,-638.2328973
7.504889986,-540.4656714
7.51163491,-480.7232428
7.518379834,-418.9232217
7.533262019,-275.7712776
7.538733999,-221.5413235
7.54420598,-166.6148779
7.554439022,-62.61814185
7.56946699,89.85091439
7.574680913,143.8372828
7.579894836,196.454484
7.588954585,286.4213888
7.598774932,381.1163433
7.608595279,472.7202138
7.616613459,543.9664343
7.624631639,611.3506954
7.634772842,690.8995119
7.644552789,761.5394123
7.652363604,812.9126362
7.660174419,858.6056371
7.671232413,913.6708313
7.680332739,951.9734991
7.688106997,979.3579259
7.694998076,996.9342439
7.703508394,1012.694996
7.712018713,1021.25806
7.721707277,1022.096677
7.730971055,1013.686083
7.740234833,996.8695217
7.750352115,969.0755408
7.758951251,936.7203222
7.767550387,897.9888629
7.776282368,852.3453129
7.787282582,784.8629527
7.793001849,746.0542912
7.798721117,704.8497931
7.809712624,619.1080824
7.816791098,559.9457678
7.823869572,498.1763659
7.841254776,335.5103788
7.845286401,297.1639442
7.849318025,257.1252883
7.856197209,188.367392
7.865275656,96.53785794
7.875740125,-9.977182241
7.886204594,-116.721318
7.893045889,-186.5131141
7.899887185,-254.6843822
7.91353519,-385.9488229
7.919277177,-440.6169712
7.925019164,-493.0163574
7.93531466,-582.4708788
7.942863605,-644.1622506
7.950412549,-702.4575474
7.960332696,-772.5698683
7.968211476,-822.7557161
7.976090256,-868.3178658
7.99148513,-939.6164716
7.995556893,-956.7915344
7.999628657,-970.4298954
8.006156737,-989.4232393
8.014803604,-1008.23825
8.023947767,-1019.605166
8.03309193,-1022.764562
8.043052277,-1016.803547
8.05156939,-1002.85085
8.060086503,-982.1528083
8.068965334,-953.3569943
8.081344731,-899.4534957
8.086590292,-873.2846496
8.091835854,-844.1663243
8.100904803,-788.3121677
8.109566947,-728.7841676
8.118229092,-664.2317992
8.129247394,-574.9410785
8.136282297,-513.5002226
8.1433172,-450.2271613
8.155607462,-334.3237673
8.162384546,-267.8590075
8.169161631,-200.4950025
8.184615234,-44.12423167
8.200692134,122.3916335
8.204290574,155.14423
8.207889014,192.117901
8.213605057,250.1473775
8.220960813,322.5520592
8.232836646,434.9985435
8.239149303,492.6742911
8.24546196,548.3701431
8.258534076,655.7739706
8.26396773,697.8338916
8.269401383,737.4797093
8.279026543,802.1484311
8.286801956,848.938305
8.294577369,890.9067052
8.305700531,940.9494229
8.312182456,965.0258237
8.318664382,985.1323799
8.331597618,1011.76516
8.336798314,1018.642024
8.34199901,1022.171016
8.350855319,1021.739848
8.359253291,1013.791291
8.367651262,999.060134
8.379494246,965.8997227
8.385368448,944.5339853
8.39124265,919.9404122
8.402302,864.7500119
8.408873814,827.0573381
8.415445628,785.8897615
8.429583458,684.9407711
8.434574313,646.9477768
8.439565168,606.6175595
8.448051668,534.620637
8.459784927,428.1032022
8.470057043,331.9777028
8.475950509,273.8937466
8.481843974,215.3099818
8.493046296,102.1843445
8.503159438,-1.378829561
8.51327258,-104.2141999
8.520444102,-176.9034801
8.527615625,-248.8340831
8.541573455,-384.3400074
8.546416781,-429.9540505
8.551260106,-474.3134301
8.560325539,-554.3542106
8.569026867,-626.8227263
8.577728196,-694.9713391
8.593028036,-801.7963347
8.596997254,-826.4865875
8.600966472,-849.188285
8.607712583,-885.5629993
8.616611877,-927.6069392
8.627596427,-968.3940754
8.636782253,-994.9276339
8.645381469,-1013.017549
8.652389869,-1019.948194
8.662170278,-1022.240492
8.671205659,-1016.420255
8.679936123,-1003.603363
8.688150419,-983.0260731
8.695885226,-958.1197737
8.703620034,-927.8120867
8.718631192,-851.4919044
8.723018423,-827.3094374
8.727405654,-799.9862826
8.734504483,-752.7732114
8.744095819,-682.9569334
8.755569558,-590.5012588
8.765306619,-508.401206
8.772066251,-446.4941243
8.778825883,-383.0770308
8.78987606,-275.9228927
8.802485572,-148.9079083
8.808287856,-91.02344371
8.814090141,-31.87040693
8.824597152,75.45413871
8.833962204,170.3739683
8.843327257,264.3872163
8.854886941,377.1923696
8.860812786,432.08518
8.866738631,486.2535675
8.877348918,578.7092477
8.884573242,638.0474581
8.891797565,694.2814088
8.901798912,765.7426052
8.909621274,816.2244307
8.917443635,862.1810105
8.92942175,921.5513306
8.935171377,945.6595311
8.940921003,966.5898483
8.951306814,995.9840251
8.958166225,1009.612544
8.965025636,1018.659565
8.976262237,1022.546813
8.982603424,1019.333755
8.988944612,1012.054477
9.001299938,985.4394369
9.006864871,969.1090266
9.012429804,949.4734215
9.022302567,907.2444511
9.029843515,868.9839613
9.037384463,826.0699011
9.048618313,753.0326141
9.055385886,704.4541408
9.062153459,652.873728
9.078114403,518.3149089
9.082519781,480.1108142
9.08692516,439.7209567
9.094237441,371.0687529
9.104138401,275.0292006
9.1166002,151.4269964
9.12401153,75.36604804
9.131422861,-0.6846810922
9.140737598,-95.75257336
9.149241258,-181.6803568
9.157744919,-266.7518413
9.168507784,-371.6318223
9.176043777,-441.767999
9.183579771,-510.1893966
9.194623522,-604.918802
