Time,Data11
1.442922667,-0.8091459872
1.448256918,-0.8501562871
1.457420302,-0.9177997259
1.465536867,-0.9743030886
1.473653432,-1.027095608
1.486944776,-1.104712636
1.492065461,-1.13121555
1.497186145,-1.155867924
1.506027507,-1.193600846
1.514995208,-1.225328775
1.523962909,-1.250059806
1.533798291,-1.2689042
1.543633674,-1.279022246
1.551941008,-1.280163784
1.559986507,-1.275021319
1.567650838,-1.264524861
1.576581889,-1.245176096
1.58551294,-1.218237538
1.594374638,-1.184271313
1.603236335,-1.143346056
1.613577894,-1.086958721
1.620463853,-1.04448279
1.627349812,-0.9984011238
1.63946025,-0.9089394331
1.645516306,-0.8605227979
1.651572362,-0.8098545934
1.66370497,-0.7021942025
1.669649456,-0.6469036502
1.675593942,-0.5901023062
1.686787277,-0.4797466763
1.693182123,-0.4151832764
1.699576969,-0.3497870099
1.71234985,-0.2175607429
1.717669416,-0.1624397507
1.722988982,-0.1073165208
1.732162683,-0.01291389288
1.740180962,0.06841534818
1.748199241,0.1480790936
1.761065318,0.2714718023
1.766369161,0.3201489575
1.771673003,0.3675561378
1.780757463,0.4451975357
1.789020105,0.5114873554
1.797282747,0.5731608993
1.810443917,0.6611069113
1.815555622,0.6914835125
1.820667327,0.7197385492
1.829775521,0.764444285
1.838532357,0.800375101
1.847289193,0.8290737393
1.857220799,0.8527372683
1.867152405,0.8669549219
1.875320524,0.8710057871
1.883935629,0.8681792804
1.891547088,0.8598052542
1.900357035,0.8429677327
1.909166983,0.81863878
1.91959841,0.7805799132
1.928648201,0.7400519186
1.936312621,0.6999711756
1.944420287,0.6525568703
1.952724067,0.5990080223
1.96363858,0.5214507108
1.971021503,0.464627871
1.978404426,0.4049354308
1.98857651,0.3183458911
1.995589964,0.2561488267
2.002603418,0.1923185284
2.015775781,0.06890448761
2.020996869,0.0193668181
2.026217957,-0.03057054698
2.035028602,-0.1150352875
2.043510002,-0.1960465312
2.051991403,-0.2761040474
2.063420655,-0.381573477
2.069571221,-0.4366885447
2.075721788,-0.4903917513
2.087508592,-0.588694033
2.093407093,-0.6351412214
2.099305593,-0.679623443
2.110208787,-0.7560858483
2.116844477,-0.7985744734
2.123480168,-0.8377841125
2.137761255,-0.9104512835
2.142612935,-0.9310003353
2.147464615,-0.949655389
2.155573579,-0.9760627539
2.166740714,-1.002466418
2.177250167,-1.016288786
2.183461558,-1.019499335
2.189672949,-1.018937829
2.202201098,-1.006359621
2.209584691,-0.9918297092
2.216968283,-0.9720883944
2.230240862,-0.9238488978
2.239074447,-0.883178238
2.247908031,-0.8359537838
2.255441501,-0.7904786663
2.263994955,-0.7337954248
2.272548409,-0.6720588674
2.283459031,-0.5865404655
2.290138056,-0.5307938685
2.29681708,-0.4728901683
2.308696444,-0.365102775
2.314698521,-0.3088016769
2.320700598,-0.2514622104
2.332023712,-0.1411981644
2.33823997,-0.07999984912
2.344456229,-0.01857484871
2.356448045,0.09973745236
2.362176433,0.1556374585
2.367904822,0.2110027786
2.37822877,0.3087573766
2.385140145,0.3722705523
2.39205152,0.4338878448
2.403336183,0.5297770346
2.409705393,0.580829179
2.416074603,0.6294540141
2.428669094,0.7177942695
2.434208717,0.7529236969
2.439748339,0.785756759
2.449606846,0.8380440303
2.457455376,0.8737538329
2.465303907,0.903940597
2.482698544,0.9506858371
2.486308262,0.9564203695
2.48991798,0.9612982076
2.496003772,0.9665280476
2.503790561,0.9678033328
2.516053409,0.9578135721
2.52604687,0.9388018366
2.536040332,0.9103246155
2.544810376,0.8779900821
2.552094244,0.8455740085
2.561065683,0.7995389029
2.569991034,0.7473867016
2.578503704,0.6919980196
2.587016374,0.6314053234
2.597389376,0.5513113624
2.605916863,0.4811905491
2.615430829,0.3986073565
2.62319724,0.3281527077
2.630101289,0.2640832529
2.638904798,0.1804449782
2.647670073,0.09564981102
2.656435349,0.01010274601
2.665667114,-0.08009412361
2.675744091,-0.1779358599
2.682866238,-0.2460469154
2.689988385,-0.312932726
2.699848906,-0.4029678472
2.707533997,-0.4705198048
2.715219089,-0.5352805008
2.72714254,-0.6295587435
2.732987302,-0.6725568198
2.738832065,-0.7133089123
2.749526241,-0.7815633503
2.756422056,-0.8208993531
2.763317871,-0.8563473262
2.775308698,-0.9083453835
2.781620036,-0.9305038676
2.787931373,-0.9489836275
2.800796811,-0.9750215435
2.806876194,-0.9817180231
2.812955578,-0.9848224472
2.825292311,-0.9800249597
2.832949174,-0.9695744468
2.840606036,-0.9534361937
2.853105554,-0.9151728709
2.864975168,-0.8661349227
2.870529101,-0.8384712442
2.876083034,-0.8085261527
2.885545374,-0.7518856428
2.89389686,-0.6962814279
2.902248346,-0.6359007246
2.913917443,-0.5442344579
2.920100436,-0.492564508
2.92628343,-0.4390561276
2.938483019,-0.3287120178
2.944253412,-0.2748177583
2.950023804,-0.2199676569
2.960545403,-0.1181899106
2.967362639,-0.05151654333
2.974179874,0.01537317842
2.985453258,0.1257358842
2.991764122,0.1868398006
2.998074986,0.2472027753
3.010271861,0.3609494461
3.015880581,0.4114393231
3.021489301,0.4606933858
3.031463042,0.5446097535
3.038759761,0.6025960025
3.046056481,0.6573386726
3.057260688,0.7345497535
3.06385178,0.7756737842
3.070442872,0.8134167725
3.084559831,0.8823352631
3.089509867,0.9022114499
3.094459903,0.9200217112
3.1028527,0.9450221986
3.114432999,0.9686287814
3.124666771,0.9784227433
3.130246865,0.9796313257
3.135826959,0.9777027224
3.14654786,0.9654444846
3.156620008,0.9438652478
3.166692156,0.9126065552
3.173633555,0.885676485
3.180574953,0.8545038026
3.197637862,0.7605396291
3.201681335,0.735138938
3.205724808,0.7082711675
3.212616685,0.6599148648
3.221664557,0.5917625207
3.233235631,0.4975087018
3.243343376,0.4097949011
3.249727742,0.3522100137
3.256112109,0.2931070203
3.268484164,0.1753011098
3.274051008,0.1214434701
3.279617852,0.06712071781
3.289405818,-0.02882073817
3.296827273,-0.1014294355
3.304248727,-0.1734552171
3.315184063,-0.2778206853
3.321786734,-0.3392643043
3.328389405,-0.3992313352
3.341995424,-0.5172539284
3.346899133,-0.5573315485
3.351802842,-0.5962505645
3.35993988,-0.6576092511
3.371047707,-0.7343767751
3.380590001,-0.7929991256
3.388567622,-0.8363432237
3.395276047,-0.8689690048
3.405005668,-0.9091862591
3.414735289,-0.9407789942
3.423527582,-0.9614977921
3.43157481,-0.9742059548
3.440870313,-0.9810418128
3.449086982,-0.9798150177
3.456967648,-0.9725248741
3.464848314,-0.9592590534
3.477056113,-0.9270261222
3.484054493,-0.9021137801
3.491052872,-0.8729340108
3.501834133,-0.8196555562
3.509749814,-0.7744031511
3.517665495,-0.7243537358
3.530633783,-0.6326591466
3.536031859,-0.5912955065
3.541429935,-0.5481848176
3.551659049,-0.4622111492
3.558950686,-0.3979376522
3.566242322,-0.3315738527
3.576837404,-0.2320384852
3.583893729,-0.1642551955
3.590950053,-0.09568274797
3.60194907,0.01210453437
3.608505795,0.07633373126
3.61506252,0.1402292977
3.628185596,0.2662025414
3.63329034,0.3139006158
3.638395085,0.3609191551
3.64700463,0.4380177525
3.655734157,0.5128887685
3.664463684,0.5838051318
3.675496711,0.6670223019
3.681972802,0.7121954823
3.688448894,0.7543378516
3.70092016,0.8265350556
3.706675487,0.855490312
3.712430815,0.8816651987
3.72297686,0.9220211369
3.730452014,0.9444357092
3.737927168,0.9615447757
3.753117044,0.9797829334
3.758325155,0.9808013691
3.763533267,0.9792105983
3.772268863,0.9705579269
3.784952786,0.9448766849
3.791735687,0.9248004593
3.798518587,0.9005490181
3.810971498,0.84530422
3.817883689,0.8089064279
3.824795881,0.7686814726
3.840607817,0.66296263
3.845018061,0.6306796714
3.849428306,0.5969083924
3.856722171,0.5385906782
3.86652967,0.4557300565
3.877546605,0.3573627392
3.886470688,0.2747643634
3.893781726,0.2051826908
3.901092765,0.1345293465
3.910643658,0.04123594622
3.92093032,-0.05967879602
3.929790199,-0.1459265236
3.939969078,-0.2436653452
3.946243308,-0.3029011605
3.952517538,-0.3607933452
3.96291699,-0.4535588556
3.969872481,-0.5129073964
3.976827972,-0.5697580977
3.988130873,-0.6562295294
3.994557919,-0.7016826841
4.000984965,-0.7442436822
4.013964766,-0.8207837014
4.019387021,-0.8486174009
4.024809276,-0.874037753
4.034380794,-0.912605726
4.04280392,-0.9396538649
4.051227045,-0.9599858822
4.062605946,-0.9766522911
4.069457701,-0.9806788899
4.076309456,-0.9800201274
4.089009511,-0.9666693165
4.097383207,-0.9493981339
4.105756904,-0.9253889145
4.115132585,-0.8908097724
4.124508266,-0.8485022862
4.132659348,-0.8056283866
4.14081043,-0.7573333023
4.151755439,-0.6846047374
4.161161377,-0.6157794856
4.167478202,-0.5662967841
4.173795027,-0.5145936645
4.183631982,-0.430069582
4.193468937,-0.3412780267
4.201539777,-0.2661941459
4.209211869,-0.1930463602
4.21688396,-0.1187283611
4.226975445,-0.01998140222
4.236803218,0.07636396872
4.245302509,0.1589411281
4.253304713,0.2358940911
4.261259764,0.3108497481
4.269214815,0.3837675257
4.280118815,0.4797335771
4.286457018,0.53297017
4.29279522,0.5840497743
4.30527057,0.6776595265
4.310842984,0.7160367801
4.316415398,0.752262925
4.326314956,0.8108104913
4.334009477,0.8508582763
4.341703998,0.8858351761
4.353635667,0.9297139288
4.359988643,0.9476965309
4.366341619,0.9618443985
4.379220918,0.9786351225
4.385488486,0.9809177208
4.391756053,0.9793537738
4.40540979,0.962691039
4.412814463,0.9461334942
4.420219136,0.9243641917
4.434514662,0.8680116104
4.441401276,0.8346666336
4.44828789,0.7972592032
4.458839281,0.7326286167
4.46548435,0.6876993908
4.472129419,0.6397448842
4.486494857,0.5265258901
4.491362968,0.48580894
4.496231079,0.4437515829
4.504344098,0.3713939504
4.515394769,0.2689129488
4.52506539,0.1765862948
4.532893848,0.1007879504
4.539688991,0.03420163621
4.550866179,-0.07550141488
4.557442952,-0.1395023857
4.564019726,-0.2029863813
4.574606234,-0.3032832784
4.581503216,-0.3668504448
4.588400199,-0.4286493326
4.59987277,-0.5268832516
4.606068032,-0.5770707906
4.612263295,-0.6250612895
4.624099732,-0.7100133878
4.630079573,-0.7491562253
4.636059415,-0.7856520784
4.647338083,-0.8467950587
4.653906437,-0.8774560208
4.66047479,-0.9043315527
4.675047066,-0.950055008
4.680005413,-0.9608868012
4.68496376,-0.9694944457
4.693463028,-0.9786809978
4.705263863,-0.9797697698
4.713903339,-0.9717477066
4.722542816,-0.9566256348
4.73099731,-0.9350028117
4.739458914,-0.9065154752
4.749840122,-0.86261241
4.758196397,-0.8208557755
4.765264564,-0.7808764617
4.772332731,-0.7369692701
4.785311665,-0.6468193998
4.791451331,-0.6004990397
4.797590998,-0.5517967784
4.810034413,-0.4468177774
4.815742366,-0.3963268652
4.82145032,-0.3444966002
4.831892311,-0.246869369
4.83884405,-0.1803363163
4.845795789,-0.1129469166
4.856908008,-0.004151711349
4.863386013,0.05933496636
4.869864019,0.1225756134
4.882761034,0.2468463167
4.887978572,0.2959089238
4.89319611,0.3442843447
4.90209378,0.4245474503
4.910463457,0.4970031774
4.918833134,0.5659337327
4.930896948,0.6582768604
4.9366279,0.6988303759
4.942358851,0.7371078939
4.953029296,0.8018677369
4.959967506,0.8391040201
4.966905715,0.8722882197
4.978816583,0.9194610807
4.985261579,0.9395561395
4.991706576,0.9557466545
5.005451872,0.9770421617
5.011099671,0.9803986654
5.01674747,0.9806674271
5.027443796,0.9726253459
5.037554305,0.9548141738
5.047664813,0.9270701754
5.056603239,0.8948812721
5.064816011,0.8590614909
5.071939761,0.8230534207
5.080934286,0.7717581438
5.089928812,0.7142859049
5.101356646,0.6330911374
5.10852155,0.5776606836
5.115686454,0.5194536242
5.125545743,0.4350317854
5.133103167,0.3673921279
5.140660591,0.2976905648
5.153386511,0.1765410442
5.158909558,0.1231114941
5.164432605,0.06920760663
5.174036678,-0.02495013893
5.181647653,-0.09944575083
5.189258629,-0.1733328616
5.200299907,-0.2787119614
5.206813866,-0.3393182639
5.213327825,-0.3984894198
5.226506312,-0.5129482007
5.231614889,-0.5548494198
5.236723466,-0.5954390405
5.245360349,-0.6604672481
5.25423222,-0.7221500604
5.263104091,-0.7781007762
5.274575652,-0.8412933344
5.281245643,-0.873120558
5.287915633,-0.9009613604
5.299575353,-0.939995559
5.306232711,-0.956566165
5.312890069,-0.9688885578
5.329373511,-0.9810280145
5.333942009,-0.9795030175
5.338510506,-0.9761017521
5.346377374,-0.9654413452
5.357149772,-0.9411564879
5.365073003,-0.9162816579
5.372996235,-0.8857270136
5.384282341,-0.8326593926
5.391848756,-0.7909935751
5.399415171,-0.7449113881
5.410506946,-0.6697120992
5.417567161,-0.6174422903
5.424627376,-0.5621544177
5.437432109,-0.454825186
5.442982799,-0.4059767467
5.448533488,-0.3558131357
5.458464991,-0.2634100824
5.465884833,-0.1926377927
5.473304675,-0.1208332055
5.48414918,-0.01472349334
5.490865341,0.05111937923
5.497581502,0.1167232476
5.51167943,0.2526433054
5.516333333,0.2962362403
5.520987237,0.3394406494
5.528536269,0.4078866017
5.538804635,0.4972182274
5.546817302,0.5632821681
5.554829968,0.6257098747
5.565572268,0.703163068
5.571940922,0.7452385093
5.578309576,0.7843074649
5.591158757,0.8534118044
5.596712105,0.8788796737
5.602265452,0.9017035418
5.612236566,0.9356792548
5.620386791,0.9565631902
5.628537016,0.9710494354
5.642171351,0.9808351855
5.647685167,0.9797176814
5.653198983,0.9755644909
5.663361967,0.9601415549
5.678198716,0.9200046588
5.683514809,0.9005115447
5.688830902,0.8785412176
5.698533053,0.8321243139
5.707275036,0.7835848329
5.716017019,0.7291203996
5.729716585,0.6327326095
5.73462114,0.5951839409
5.739525695,0.5561987672
5.748012469,0.4856922596
5.756989472,0.4073138684
5.765966474,0.3257072471
5.777241108,0.2195909375
5.783778461,0.1565983503
5.790315813,0.09302064601
5.801902433,-0.02054760422
5.807949937,-0.07974167101
5.81399744,-0.1386738873
5.825344324,-0.2477777092
5.8314768,-0.3054470463
5.837609277,-0.361989613
5.849261718,-0.4655834043
5.855224097,-0.5161632785
5.861186477,-0.5649419874
5.872288505,-0.6503437279
5.878722544,-0.6961956179
5.885156583,-0.7391712305
5.89824763,-0.8171222746
5.903609909,-0.8449529816
5.908972187,-0.8704455817
5.918357426,-0.9090055273
5.926978823,-0.9373945084
5.935600219,-0.9587620917
5.946167307,-0.9752559998
5.953710485,-0.9804661903
5.961253663,-0.9799960684
5.973300891,-0.9676706585
5.982223574,-0.949690985
5.991146258,-0.9240143135
5.9991486,-0.8945875276
6.007092329,-0.859894497
6.016600839,-0.8112609679
6.02648086,-0.7527869008
6.033356865,-0.7078451248
6.04023287,-0.6595413556
6.052838773,-0.5629662152
6.058576929,-0.5160123361
6.064315086,-0.4673242381
6.074809984,-0.3743858578
6.081823965,-0.3099295952
6.088837946,-0.243965612
6.099876264,-0.1377787505
6.106472744,-0.07347687177
6.113069224,-0.008859589676
6.126545041,0.1231631526
6.131484455,0.1709024158
6.136423869,0.2183973638
6.144637198,0.2961201853
6.155794648,0.3985361554
6.165001331,0.4791924761
6.172564304,0.5423352236
6.179359751,0.5966590619
6.189046047,0.6692074178
6.198732343,0.7355000178
6.206900463,0.7858525778
6.215618911,0.8340064096
6.224693425,0.8775170643
6.232530647,0.9090493611
6.241553791,0.9384934228
6.250380838,0.9600896853
6.258272111,0.9729597846
6.266163384,0.9797403917
6.276984068,0.9791821624
6.284320162,0.9723340554
6.291656255,0.960179412
6.306059326,0.9212214567
6.315004017,0.8877193625
6.321355175,0.8594339879
6.327706334,0.8276713335
6.340562127,0.7532741629
6.346543607,0.7144245856
6.352525087,0.6729754989
6.364073437,0.586228743
6.370554945,0.5340779793
6.377036453,0.4796809008
6.39070058,0.3585196479
6.395716985,0.3124262097
6.40073339,0.2653979706
6.409202769,0.1845587457
6.418194126,0.09728625205
6.427185484,0.009272387611
6.437574757,-0.09245992088
6.444981994,-0.1645330825
6.452389231,-0.2356236586
6.463430834,-0.3391490327
6.469968122,-0.3985364875
6.476505411,-0.4562207638
6.489839897,-0.567764932
6.494893879,-0.6073144549
6.49994786,-0.6454620327
6.508444596,-0.7058222001
6.517567674,-0.7649701542
6.526690751,-0.8177026986
6.537731093,-0.8723213867
6.545154271,-0.9033146433
6.552577448,-0.9291639375
6.562430786,-0.9555697875
6.571563984,-0.971843252
6.580697181,-0.9799472985
6.590752385,-0.9793018253
6.599692444,-0.9706829676
6.606551785,-0.9586989536
6.613411127,-0.942182113
6.624347031,-0.9067402262
6.635282936,-0.8604422812
6.643100908,-0.8211475203
6.65091888,-0.7766860836
6.661580708,-0.7083895177
6.670948309,-0.6418931087
6.679087435,-0.579645034
6.685973401,-0.523694014
6.694929874,-0.4473726516
6.703886347,-0.3675045277
6.713458772,-0.2789544278
6.72559839,-0.1627860922
6.730968191,-0.1108177622
6.736337991,-0.05835547712
6.745368445,0.03019547806
6.753616545,0.1108861888
6.761864644,0.1907777762
6.773983445,0.3057665242
6.779710636,0.3585657865
6.785437828,0.4102346326
6.795773877,0.499997946
6.802721077,0.5573695103
6.809668277,0.6120368016
6.821066312,0.6952959611
6.827451289,0.7380079176
6.833836267,0.7777193586
6.846664011,0.8478807784
6.852215011,0.8738815766
6.857766011,0.8972557502
6.867736857,0.932270741
6.875857054,0.9539615214
6.88397725,0.9693192067
6.897747675,0.980725752
6.903171488,0.9802090063
6.9085953,0.9767608576
6.918547982,0.9629562359
6.930025995,0.9352292545
6.937480241,0.9105223065
6.944934487,0.8808523792
6.95710505,0.8219832239
6.964068244,0.7826695893
6.971031438,0.7396541933
6.983102465,0.6566654605
6.989269766,0.6105170981
6.995437068,0.5620449083
7.007788298,0.4586570976
7.01357519,0.40779468
7.019362081,0.3555202187
7.03000741,0.2563444666
7.036802434,0.191474899
7.043597458,0.125731071
7.054931914,0.01484658252
7.061225037,-0.0468370918
7.06751816,-0.108348444
7.079654322,-0.2256544822
7.085291045,-0.2790112578
7.090927768,-0.3315439881
7.100978184,-0.42251711
7.108149218,-0.4848592906
7.115320252,-0.544686872
7.126461065,-0.6320523826
7.133008501,-0.6797617425
7.139555937,-0.724557488
7.153180286,-0.8077822816
7.158250319,-0.8348311358
7.163320351,-0.8598683558
7.171947157,-0.8973485498
7.183785869,-0.938021019
7.193294456,-0.9608597241
7.199300143,-0.9710034653
7.205305829,-0.9776099868
7.216758749,-0.9804232476
7.223891168,-0.9756816082
7.231023587,-0.9659557523
7.244287729,-0.9348493187
7.257551872,-0.8875243086
7.262428109,-0.8659517343
7.267304346,-0.8424741053
7.275913109,-0.7961764388
7.288254923,-0.7194410767
7.294349953,-0.6776050774
7.300444983,-0.6331608191
7.312383897,-0.5393785398
7.318523092,-0.4881251926
7.324662286,-0.4350144019
7.336648469,-0.3267083198
7.342545944,-0.2716721197
7.348443419,-0.2156536081
7.359395182,-0.1097384887
7.365874184,-0.04641651463
7.372353186,0.01710326582
7.385340118,0.1441003133
7.390520895,0.1940322215
7.395701672,0.2435700285
7.404495889,0.3260891549
7.412962486,0.4031718906
7.421429082,0.4773205282
7.43300947,0.5731606922
7.439030607,0.6200184003
7.445051745,0.6646275132
7.456606104,0.7434130734
7.462797649,0.7815594214
7.468989195,0.8167289112
7.481131872,0.8765733317
7.48716558,0.9014964049
7.493199288,0.9231646706
7.504889986,0.9555727583
7.51163491,0.9683325936
7.518379834,0.9766809023
7.533262019,0.979436822
7.538733999,0.9749569315
7.54420598,0.9675857736
7.554439022,0.9460510554
7.56946699,0.8963658483
7.574680913,0.8745925144
7.579894836,0.8502600814
7.588954585,0.8025080952
7.598774932,0.7433124819
7.608595279,0.6770372523
7.616613459,0.6180066676
7.624631639,0.5549667232
7.634772842,0.4701899959
7.644552789,0.3839422268
7.652363604,0.3123749689
7.660174419,0.2388180059
7.671232413,0.1322265951
7.680332739,0.04344344919
7.688106997,-0.03264696659
7.694998076,-0.1001643073
7.703508394,-0.1827657357
7.712018713,-0.2640245222
7.721707277,-0.3541639946
7.730971055,-0.437293763
7.740234833,-0.5166276573
7.750352115,-0.598146818
7.758951251,-0.6627920948
7.767550387,-0.7224450564
7.776282368,-0.777497732
7.787282582,-0.8385040556
7.793001849,-0.8662149634
7.798721117,-0.8911088636
7.809712624,-0.9307364252
7.816791098,-0.9503149576
7.823869572,-0.9651151719
7.841254776,-0.9810547509
7.845286401,-0.980291889
7.849318025,-0.978195159
7.856197209,-0.9708742153
7.865275656,-0.9541354768
7.875740125,-0.9250728423
7.886204594,-0.8859685142
7.893045889,-0.8551778787
7.899887185,-0.8203024431
7.91353519,-0.7393130183
7.919277177,-0.7012625261
7.925019164,-0.6607591045
7.93531466,-0.582740732
7.942863605,-0.5215681131
7.950412549,-0.4574551948
7.960332696,-0.3692501857
7.968211476,-0.2965571054
7.976090256,-0.2220852715
7.99148513,-0.07267824314
7.995556893,-0.03312233183
7.999628657,0.006877357151
8.006156737,0.07087559254
8.014803604,0.1550817513
8.023947767,0.2429057955
8.03309193,0.3286586824
8.043052277,0.4188802018
8.05156939,0.4928934546
8.060086503,0.5632446856
8.068965334,0.6321871364
8.081344731,0.7201013987
8.086590292,0.7539271921
8.091835854,0.7857947129
8.100904803,0.8357498269
8.109566947,0.8770655946
8.118229092,0.9117473151
8.129247394,0.9459750585
8.136282297,0.9619331398
8.1433172,0.9730408984
8.155607462,0.9809076502
8.162384546,0.9789494406
8.169161631,0.9724553759
8.184615234,0.9410006945
8.200692134,0.8853686337
8.204290574,0.8686799837
8.207889014,0.8517270098
8.213605057,0.8226473211
8.220960813,0.781182505
8.232836646,0.7053378313
8.239149303,0.6609631177
8.24546196,0.6139365822
8.258534076,0.5088918666
8.26396773,0.4626779371
8.269401383,0.4150194561
8.279026543,0.327671408
8.286801956,0.2548571487
8.294577369,0.1805386091
8.305700531,0.07235144108
8.312182456,0.008855829435
8.318664382,-0.05467950023
8.331597618,-0.180657655
8.336798314,-0.2304184013
8.34199901,-0.2796768455
8.350855319,-0.3617454354
8.359253291,-0.4369681447
8.367651262,-0.5090654241
8.379494246,-0.6046004419
8.385368448,-0.6488903422
8.39124265,-0.6909526568
8.402302,-0.7636087229
8.408873814,-0.802382268
8.415445628,-0.8376908362
8.429583458,-0.9013866066
8.434574313,-0.9194495187
8.439565168,-0.9353663763
8.448051668,-0.9570509009
8.459784927,-0.9757473719
8.470057043,-0.9808015311
8.475950509,-0.9792759796
8.481843974,-0.9742463221
8.493046296,-0.9553612173
8.503159438,-0.9280563978
8.51327258,-0.8911564303
8.520444102,-0.8595161032
8.527615625,-0.8234637669
8.541573455,-0.7412542767
8.546416781,-0.7093345904
