Time,Data15,Data16,Data17,Data18
3.289405818,1.000213451,0.09913710488,-0.02619946255,-9.894177218
3.296827273,1.000947797,0.09867048838,-0.0994870748,-9.84882984
3.304248727,1.001676666,0.09766173263,-0.1722355284,-9.747607559
3.315184063,1.002732219,0.09519977689,-0.2775891987,-9.502891217
3.321786734,1.003354288,0.09316121267,-0.3396789092,-9.29981761
3.328389405,1.003961553,0.09071742096,-0.4002945357,-9.054868985
3.341995424,1.005155063,0.0844509155,-0.5194146054,-8.43131679
3.346899133,1.005562777,0.08180353671,-0.5601107967,-8.165831716
3.351802842,1.005957024,0.07895985965,-0.5994626731,-7.880991154
3.35993988,1.006578981,0.07382663441,-0.6615341783,-7.367773341
3.371047707,1.007356584,0.06603942883,-0.7391197594,-6.59368286
3.380590001,1.007952172,0.05869730289,-0.7985372405,-5.861583662
3.388567622,1.008394545,0.05214729748,-0.8426918898,-5.198197601
3.395276047,1.008725155,0.04638143967,-0.8756587569,-4.624886324
3.405005668,1.009134304,0.03765629158,-0.9164458058,-3.754385709
3.414735289,1.009456766,0.02857611719,-0.9485651469,-2.849036798
3.423527582,1.009671053,0.02013681165,-0.9699040188,-1.999923386
3.43157481,1.009801537,0.01227543614,-0.9828607561,-1.215311054
3.440870313,1.009873048,0.003099894442,-0.9898987156,-0.3022516391
3.449086982,1.009865094,-0.005034778132,-0.9890198662,0.5133522964
3.456967648,1.009794763,-0.01280490831,-0.9819110147,1.29163127
3.464848314,1.009663482,-0.02049494594,-0.9687019552,2.059237383
3.477056113,1.009341815,-0.03213809562,-0.9364062016,3.218922855
3.484054493,1.009094162,-0.03860722912,-0.9115890933,3.87039747
3.491052872,1.00880188,-0.04488693615,-0.8822977894,4.497709559
3.501834133,1.008267654,-0.05411967086,-0.8287813049,5.420189746
3.509749814,1.007813757,-0.06050346449,-0.7833275131,6.059272055
3.517665495,1.007310803,-0.06650784379,-0.7329672935,6.658892406
3.530633783,1.006389181,-0.07542742141,-0.640704733,7.550084735
3.536031859,1.005972883,-0.07877433719,-0.5990360005,7.88546215
3.541429935,1.005539134,-0.08189155225,-0.5556198584,8.196545022
3.551659049,1.004673874,-0.08713671006,-0.4690226041,8.720865107
3.558950686,1.004026606,-0.09032189161,-0.4042481569,9.03985928
3.566242322,1.003357853,-0.09302671575,-0.3373225472,9.309257914
3.576837404,1.002355156,-0.09607197751,-0.236986269,9.613880049
3.583893729,1.001671907,-0.09750359677,-0.1686196309,9.757592632
3.590950053,1.000980265,-0.09844963669,-0.09941060564,9.850932579
3.60194907,0.9998935915,-0.09894558338,0.009318588001,9.900741409
3.608505795,0.9992454977,-0.0986717863,0.07416325041,9.873739386
3.61506252,0.9986005913,-0.09797371473,0.1386918831,9.802808521
3.628185596,0.9973304891,-0.09531598846,0.2657650444,9.538550033
3.63329034,0.9968475987,-0.09383567158,0.3140818035,9.389676456
3.638395085,0.996372891,-0.09211075127,0.3615808921,9.216288585
3.64700463,0.9955942319,-0.08866019737,0.439487126,8.870818211
3.655734157,0.9948379883,-0.08449076819,0.5151477622,8.454863965
3.664463684,0.9941209767,-0.07967755664,0.5868885874,7.972813395
3.675496711,0.9932793595,-0.07273078636,0.6710997783,7.276817525
3.681972802,0.9928227456,-0.06823517094,0.7167861833,6.828310381
3.688448894,0.9923961831,-0.06345331102,0.7594699593,6.349348832
3.70092016,0.9916658755,-0.05351316943,0.8325452048,5.356253427
3.706675487,0.9913718445,-0.04863556513,0.8619704343,4.86820573
3.712430815,0.9911063575,-0.04359678339,0.8885424489,4.363420578
3.72297686,0.9906968019,-0.03400112229,0.9295336644,3.40384353
3.730452014,0.9904688333,-0.0269641294,0.9523538063,2.700700833
3.737927168,0.9902940556,-0.01977636061,0.9698582599,1.980865723
3.753117044,0.9901064847,-0.004872862437,0.988670352,0.4878499301
3.758325155,0.9900945233,0.0002805441788,0.9898733142,-0.02458939726
3.763533267,0.9901094056,0.005433249817,0.9884018696,-0.5402279519
3.772268863,0.9901944971,0.01403594311,0.9799166038,-1.400737319
3.784952786,0.9904507716,0.02631932099,0.9543136371,-2.626417041
3.791735687,0.9906511008,0.0327269471,0.9343085941,-3.270555099
3.798518587,0.9908943988,0.03898420864,0.9099954764,-3.896002593
3.810971498,0.9914490804,0.04998533917,0.8545572541,-4.995939002
3.817883689,0.9918147203,0.05576819056,0.8180113728,-5.575352255
3.824795881,0.9922194278,0.06128481121,0.7775543153,-6.126324001
3.840607817,0.9932814268,0.07276402729,0.6713919107,-7.275541511
3.845018061,0.9936087582,0.07565333179,0.6386677165,-7.564280917
3.849428306,0.9939485099,0.0783955475,0.6046975619,-7.838321787
3.856722171,0.9945358877,0.08259382259,0.5459734502,-8.257508992
3.86652967,0.9953708656,0.08754306355,0.4624987369,-8.753314358
3.877546605,0.9963614116,0.09209739011,0.3634798191,-9.214072441
3.886470688,0.9971966697,0.09497026282,0.2799537374,-9.494909933
3.893781726,0.9978978613,0.09676154023,0.2098405738,-9.673329485
3.901092765,0.9986102644,0.09803589946,0.1386160067,-9.802232856
3.910643658,0.9995514897,0.09891105431,0.04451157363,-9.890772423
3.92093032,1.000569514,0.09884528571,-0.05726581629,-9.887399197
3.929790199,1.00144188,0.09795084395,-0.1445006034,-9.79351296
3.939969078,1.002429709,0.09597564452,-0.2432899384,-9.589918346
3.946243308,1.003026701,0.09426143502,-0.3029618713,-9.425198504
3.952517538,1.00361177,0.0921763776,-0.3614609227,-9.216441224
3.96291699,1.004549099,0.08792622932,-0.4551792817,-8.791919503
3.969872481,1.00514917,0.08455020115,-0.5151769741,-8.454847336
3.976827972,1.005724327,0.08076535659,-0.5726869061,-8.075465148
3.988130873,1.006598725,0.07379081084,-0.6601120487,-7.378713294
3.994557919,1.007059026,0.06939881942,-0.7061346614,-6.939879286
4.000984965,1.00749017,0.06472030949,-0.7492447656,-6.471099114
4.013964766,1.008264844,0.05447819797,-0.8266955472,-5.448096499
4.019387021,1.008547944,0.04991777642,-0.8550013061,-4.991815508
4.024809276,1.008805913,0.04521065365,-0.8807956979,-4.520367797
4.034380794,1.009197671,0.03658606991,-0.9199619256,-3.657916645
4.04280392,1.00947286,0.02871658664,-0.9474704798,-2.871962864
4.051227045,1.009680866,0.02064355571,-0.9682665178,-2.063560199
4.062605946,1.009852643,0.009516069093,-0.9854414656,-0.9487998751
4.069457701,1.009894672,0.002747059337,-0.9896316201,-0.2746904205
4.076309456,1.009890258,-0.004034786428,-0.9891864197,0.4041360569
4.089009511,1.009759488,-0.01653121251,-0.9761014437,1.654492311
4.097383207,1.009587021,-0.02463728618,-0.9588462913,2.463626893
4.105756904,1.00934736,-0.03257065824,-0.9348747771,3.257401645
4.115132585,1.009001376,-0.04117983429,-0.9002745109,4.119889935
4.124508266,1.008576313,-0.04942724008,-0.8577626844,4.944007142
4.132659348,1.008145394,-0.0562470586,-0.8146603508,5.624295558
4.14081043,1.007660379,-0.06269331783,-0.766156731,6.270137989
4.151755439,1.006929725,-0.07068697499,-0.6930970078,7.073460601
4.161161377,1.006235191,-0.07688400336,-0.6236335114,7.689818247
4.167478202,1.005737413,-0.08066740145,-0.5738453772,8.067036632
4.173795027,1.005216745,-0.08412897723,-0.5217757837,8.413353218
4.183631982,1.004365281,-0.08884665305,-0.4366256327,8.885413225
4.193468937,1.003471601,-0.09270521875,-0.3472654512,9.275964495
4.201539777,1.002712901,-0.09520303022,-0.2713818143,9.52122105
4.209211869,1.001975228,-0.09700298533,-0.1976061823,9.699912365
4.21688396,1.001225929,-0.09823220526,-0.1226758379,9.823917069
4.226975445,1.000230061,-0.09896828205,-0.02309039244,9.89928223
4.236803218,0.9992578737,-0.09871718533,0.07412400089,9.876491882
4.245302509,0.9984225333,-0.09773150871,0.1576774747,9.771801931
4.253304713,0.997646346,-0.09615835755,0.2352990959,9.615513486
4.261259764,0.9968896491,-0.09398441261,0.3109660225,9.39991796
4.269214815,0.9961526209,-0.09121601646,0.3846726261,9.122340158
4.280118815,0.9951828169,-0.08648808898,0.4816568634,8.649228343
4.286457018,0.9946446764,-0.08326361693,0.535472108,8.32741673
4.29279522,0.9941280401,-0.07970475286,0.5871393605,7.970848687
4.30527057,0.993181903,-0.07177950201,0.6817529154,7.179538245
4.310842984,0.992792707,-0.06787102513,0.7206750496,6.788392877
4.316415398,0.9924258835,-0.06375184049,0.7573615338,6.375657157
4.326314956,0.9918328797,-0.05595438859,0.8166634062,5.595950124
4.334009477,0.9914269258,-0.04951117848,0.8572584029,4.952400229
4.341703998,0.9910717016,-0.04277497459,0.8927849832,4.277798397
4.353635667,0.9906260102,-0.03184367748,0.9373576104,3.184516338
4.359988643,0.9904427537,-0.02582842559,0.9556821962,2.583948626
4.366341619,0.9902980561,-0.01970896386,0.9701553563,1.971192234
4.379220918,0.9901252714,-0.007085299758,0.9874348342,0.7091950169
4.385488486,0.990100281,-0.0008866121506,0.9899345839,0.08962948816
4.391756053,0.9901141649,0.005315562073,0.9885492481,-0.5312907417
4.40540979,0.9902785188,0.01872160305,0.9721156889,-1.871858884
4.412814463,0.9904436575,0.02586193446,0.9556020552,-2.585451027
4.420219136,0.9906611672,0.03286053626,0.9338536285,-3.285918041
4.434514662,0.9912245874,0.04582982598,0.8775266383,-4.587585232
4.441401276,0.9915607505,0.05175954259,0.8439029111,-5.177427821
4.44828789,0.9919369201,0.05744387855,0.8062820599,-5.744211103
4.458839281,0.9925867498,0.06561604181,0.7413002425,-6.561272887
4.46548435,0.9930388128,0.07039359532,0.6960967369,-7.039686573
4.472129419,0.993521602,0.07486043868,0.6478176229,-7.485979552
4.486494857,0.9946600392,0.08336353904,0.5339819968,-8.338673299
4.491362968,0.9950720279,0.08586321966,0.4927804165,-8.587460282
4.496231079,0.9954956924,0.08815945006,0.4504106687,-8.816342994
4.504344098,0.9962249624,0.09151965326,0.3774847649,-9.151949176
4.515394769,0.9972572843,0.09512437316,0.2742647499,-9.515991645
4.52506539,0.9981885775,0.0973279632,0.1811466843,-9.739120669
4.532893848,0.998955275,0.09844643681,0.1044518172,-9.84206124
4.539688991,0.9996261285,0.09892849044,0.03737103028,-9.892505127
4.550866179,1.000731902,0.09872800942,-0.07319641683,-9.876165852
4.557442952,1.001379163,0.09803347606,-0.1379264063,-9.804718462
4.564019726,1.002020461,0.09691506293,-0.2020593581,-9.69152973
4.574606234,1.003033225,0.09423737775,-0.3033340261,-9.424009959
4.581503216,1.003675452,0.09192289155,-0.3675543541,-9.193365201
4.588400199,1.004300201,0.08917132745,-0.4300314883,-8.917168592
4.59987277,1.005292714,0.08366238037,-0.5292800135,-8.366951604
4.606068032,1.005800539,0.08022493606,-0.580061791,-8.023475562
4.612263295,1.006286107,0.07647968141,-0.6286208074,-7.648042641
4.624099732,1.007145258,0.0685212905,-0.7145328613,-6.85289245
4.630079573,1.007541989,0.06412855873,-0.7542055463,-6.413749092
4.636059415,1.007911758,0.05950658431,-0.7911845456,-5.95075341
4.647338083,1.008531222,0.0502238969,-0.8531287896,-5.02287009
4.653906437,1.008842476,0.0445159627,-0.884253029,-4.452468282
4.66047479,1.009115595,0.03861604776,-0.9115667851,-3.861647607
4.675047066,1.009579714,0.02497011468,-0.9579737735,-2.498576817
4.680005413,1.0096917,0.02019139409,-0.9691739348,-2.020133228
4.68496376,1.009779864,0.01536303773,-0.9779931608,-1.536634685
4.693463028,1.009874979,0.007005357862,-0.9875037748,-0.7006109215
4.705263863,1.009888776,-0.004669727236,-0.9888729701,0.4637886985
4.713903339,1.0098116,-0.01318509179,-0.9811650701,1.319278475
4.722542816,1.009661235,-0.02160210401,-0.9661344164,2.16228584
4.73099731,1.009444309,-0.02968336311,-0.9444329906,2.966969807
4.739458914,1.00915965,-0.03755907358,-0.9159663573,3.755131387
4.749840122,1.008721129,-0.04684863228,-0.8721291436,4.690164451
4.758196397,1.008299673,-0.05396433546,-0.8299768186,5.397545199
4.765264564,1.007897838,-0.05969110701,-0.7897856185,5.968358463
4.772332731,1.007456562,-0.06511976265,-0.745659624,6.512003349
4.785311665,1.006551032,-0.07422274333,-0.6551176567,7.426636246
4.791451331,1.006083272,-0.07810252191,-0.6083339054,7.811795434
4.797590998,1.005592587,-0.0816879662,-0.5592614162,8.169004903
4.810034413,1.004535489,-0.08799752997,-0.4535534675,8.800470714
4.815742366,1.00402609,-0.09044166516,-0.4026137095,9.045069807
4.82145032,1.003503576,-0.09259121516,-0.3503599192,9.259326746
4.831892311,1.002519412,-0.0957386954,-0.2519444296,9.574265478
4.83884405,1.001848312,-0.09725748411,-0.1848358645,9.726724438
4.845795789,1.001168284,-0.09830645514,-0.1168306274,9.830755585
4.856908008,1.000070922,-0.09899569823,-0.007095976542,9.900307136
4.863386013,0.9994299268,-0.09883397789,0.0570029968,9.884505305
4.869864019,0.9987913231,-0.09825765339,0.1208660935,9.825896909
4.882761034,0.9975376408,-0.09588710324,0.2462300189,9.590396974
4.887978572,0.9970409239,-0.0944724708,0.2959035448,9.448378687
4.89319611,0.9965522605,-0.09280071129,0.3447731051,9.280412942
4.90209378,0.9957412781,-0.08936997436,0.425870773,8.93717135
4.910463457,0.995009061,-0.08549688264,0.4990893142,8.550899476
4.918833134,0.9943117857,-0.08102523246,0.5688187227,8.102937488
4.930896948,0.9933780231,-0.07359083169,0.6621948147,7.359542175
4.9366279,0.99296738,-0.06967707708,0.7032591752,6.968616704
4.942358851,0.9925798283,-0.06553453723,0.7420167235,6.553622084
4.953029296,0.9919240741,-0.05725917317,0.8075909474,5.726317249
4.959967506,0.9915465471,-0.05152265934,0.845342235,5.15322055
4.966905715,0.9912096975,-0.04553822785,0.8790295071,4.553907317
4.978816583,0.990730859,-0.03477031578,0.926912405,3.477495632
4.985261579,0.9905261639,-0.02872830443,0.9473808726,2.873833422
4.991706576,0.9903608076,-0.0225670072,0.9639189373,2.256803629
5.005451872,0.9901425081,-0.009146482644,0.9857471297,0.9152659455
5.011099671,0.9901065954,-0.00356754848,0.9893383491,0.3575464994
5.01674747,0.9901022319,0.002022762411,0.9897767723,-0.2021162836
5.027443796,0.9901803937,0.01257800237,0.981959888,-1.257559129
5.037554305,0.9903574935,0.0224249928,0.9642461723,-2.241039851
5.047664813,0.9906330775,0.03204291883,0.9366971631,-3.207184706
5.056603239,0.9909565034,0.04027638088,0.9043607975,-4.030879137
5.064816011,0.9913173945,0.04755954213,0.8682543104,-4.753003989
5.071939761,0.9916779321,0.05361894944,0.8322057951,-5.361649721
5.080934286,0.9921931997,0.06087741132,0.780682731,-6.088781056
5.089928812,0.9927715831,0.06764370474,0.7228445903,-6.76507073
5.101356646,0.9935900713,0.07544505961,0.6409853402,-7.540785719
5.10852155,0.9941466114,0.0798402015,0.5853405949,-7.98496247
5.115686454,0.9947331875,0.08382566511,0.5266821783,-8.38286283
5.125545743,0.9955838881,0.08860287464,0.4416121545,-8.860353379
5.133103167,0.9962654656,0.09168423751,0.3734556524,-9.169179978
5.140660591,0.9969683627,0.09424220155,0.3031645547,-9.424370334
5.153386511,0.9981889625,0.09732773079,0.1811107266,-9.735142703
5.158909558,0.9987289965,0.09817907498,0.1271037141,-9.819182142
5.164432605,0.9992729066,0.09873100015,0.07270933165,-9.873371066
5.174036678,1.00022302,0.09897324185,-0.02230101687,-9.897561991
5.181647653,1.00097493,0.09851714236,-0.09748966235,-9.852761952
5.189258629,1.001721196,0.09749064846,-0.1721184501,-9.749210279
5.200299907,1.002784951,0.09500043974,-0.2784922313,-9.500922167
5.206813866,1.003397436,0.09298614057,-0.3397404451,-9.299728942
5.213327825,1.00399551,0.09057742861,-0.3995505343,-9.057851707
5.226506312,1.005151086,0.08454176803,-0.5151031536,-8.456036557
5.231614889,1.005576066,0.08180116017,-0.5576033203,-8.181267269
5.236723466,1.005986498,0.07884711109,-0.5986497561,-7.885078244
5.245360349,1.00664433,0.07338916618,-0.6644323934,-7.339047192
5.25423222,1.007268444,0.067213495,-0.726839928,-6.722665965
5.263104091,1.007835385,0.06050914346,-0.7835351765,-6.051603942
5.274575652,1.008476499,0.05114275079,-0.8476529953,-5.112350565
5.281245643,1.00879852,0.045379399,-0.8798496568,-4.538827582
5.287915633,1.009081411,0.03941424402,-0.9081405521,-3.941533118
5.299575353,1.009478269,0.02858193653,-0.9478248761,-2.858645198
5.306232711,1.009647412,0.02221326257,-0.9647385641,-2.222208724
5.312890069,1.009773814,0.01574617801,-0.9773808539,-1.574689829
5.329373511,1.009899713,-0.0005050117961,-0.9899683808,0.04966955598
5.333942009,1.009887077,-0.005025584636,-0.9887048413,0.5017400379
5.338510506,1.00985381,-0.009535673239,-0.985380934,0.9531038277
5.346377374,1.009748396,-0.01725005454,-0.9748392359,1.724919154
5.357149772,1.009506423,-0.02763112525,-0.9506380526,2.762271113
5.365073003,1.0092579,-0.03506869836,-0.92579081,3.507676846
5.372996235,1.008951289,-0.04228624973,-0.8951288045,4.228738094
5.384282341,1.008418106,-0.05209831335,-0.8418058978,5.208100641
5.391848756,1.008000199,-0.05831264821,-0.8000212913,5.83221782
5.399415171,1.007536512,-0.06419331071,-0.7536515983,6.419594567
5.410506946,1.006779641,-0.07214103646,-0.6779627604,7.213442155
5.417567161,1.006253843,-0.07674390239,-0.6253857289,7.675192363
5.424627376,1.005696884,-0.08096439037,-0.5696882634,8.096544312
5.437432109,1.004616348,-0.08757632381,-0.4616377545,8.758743413
5.442982799,1.004123379,-0.09000252614,-0.412339954,9.001261085
5.448533488,1.003617709,-0.09215149748,-0.3617702182,9.215379813
5.458464991,1.002686183,-0.09528442031,-0.2686185704,9.52871882
5.465884833,1.001972445,-0.09701352147,-0.1972469215,9.70236012
5.473304675,1.001247853,-0.09820877807,-0.1247854845,9.820983874
5.48414918,1.000177584,-0.09898243881,-0.01775984766,9.898922986
5.490865341,0.9995129008,-0.09887845868,0.04870750921,9.888978491
5.497581502,0.9988504145,-0.09832864222,0.1149588227,9.832963971
5.51167943,0.9974801767,-0.09573777089,0.2519746467,9.576816176
5.516333333,0.9970375114,-0.09446184921,0.2962453678,9.447606019
5.520987237,0.9966012614,-0.0929813585,0.3398748526,9.298797633
5.528536269,0.9959096884,-0.09015324734,0.4090321941,9.015355377
5.538804635,0.9950071328,-0.0854856571,0.4992812829,8.550346059
5.546817302,0.9943389166,-0.08121504841,0.5661035258,8.123149926
5.554829968,0.9937070267,-0.07642330243,0.6292976356,7.642103899
5.565572268,0.9929239172,-0.0692356713,0.7076086708,6.923944605
5.571940922,0.9924976226,-0.06459183491,0.7502360843,6.460001405
5.578309576,0.9921017471,-0.05968611373,0.7898255011,5.968705392
5.591158757,0.9914020489,-0.04907335908,0.8597921281,4.90851857
5.596712105,0.991142922,-0.04422542519,0.8857057477,4.423530565
5.602265452,0.9909111031,-0.03924113412,0.9088902522,3.924325108
5.612236566,0.9905656182,-0.02999858094,0.9434378444,3.000102856
5.620386791,0.9903527107,-0.02221827135,0.9647260935,2.222927784
5.628537016,0.9902038511,-0.01429046688,0.9796146802,1.429036966
5.642171351,0.9901005251,-0.000842830129,0.9899624774,0.07932268988
5.647685167,0.9901109248,0.00461411273,0.9889082437,-0.461465035
5.653198983,0.990151382,0.01005699635,0.984862417,-1.00565869
5.663361967,0.9903042328,0.01999702286,0.9695765826,-1.999513888
5.678198716,0.9907063565,0.03411006252,0.9293361654,-3.402214829
5.683514809,0.9909007324,0.03900006367,0.909923772,-3.898937167
5.688830902,0.9911208173,0.04377993791,0.887917853,-4.377912673
5.698533053,0.9915866687,0.05217525179,0.8413334457,-5.21772649
5.707275036,0.992074331,0.05932156033,0.7925702412,-5.93331227
5.716017019,0.9926225245,0.0660148215,0.7377484483,-6.601450395
5.729716585,0.9935931939,0.07547161812,0.6406591961,-7.540017309
5.73462114,0.9939709043,0.0785218072,0.6029078002,-7.851484048
5.739525695,0.9943631143,0.08138319791,0.5636878333,-8.138397042
5.748012469,0.9950732541,0.08586844324,0.4926746409,-8.586942941
5.756989472,0.9958628986,0.08993947937,0.4137142477,-8.995257631
5.765966474,0.9966858602,0.09328622179,0.3314173623,-9.329392966
5.777241108,0.9977564434,0.09642261054,0.2243535916,-9.640778032
5.783778461,0.9983911355,0.09768228761,0.1608886053,-9.769123169
5.790315813,0.9990327011,0.09852465555,0.09673012478,-9.852576679
5.801902433,1.000178202,0.09898231148,-0.01781727435,-9.899169035
5.807949937,1.000776107,0.09869366873,-0.07760804145,-9.870378303
5.81399744,1.001371175,0.0980441909,-0.137117369,-9.804573672
5.825344324,1.002472468,0.095861176,-0.2472446628,-9.586822035
5.8314768,1.003055318,0.09416569621,-0.3055292618,-9.417522909
5.837609277,1.003626682,0.09211619846,-0.3626679956,-9.21175876
5.849261718,1.00467304,0.08727511448,-0.4673014659,-8.728353085
5.855224097,1.005184795,0.08433543961,-0.5184769378,-8.434511239
5.861186477,1.005678124,0.08109604245,-0.5678122492,-8.109760917
5.872288505,1.006541649,0.07430585023,-0.6541631446,-7.43115755
5.878722544,1.007005871,0.06994608409,-0.7005844893,-6.995549995
5.885156583,1.0074411,0.06529686716,-0.744109708,-6.529795778
5.89824763,1.008229795,0.05502476357,-0.8229754162,-5.503905295
5.903609909,1.008512883,0.05053475067,-0.8512855638,-5.054511286
5.908972187,1.008771498,0.04589946078,-0.8771499412,-4.590209267
5.918357426,1.009163041,0.03747727784,-0.9163034522,-3.747921666
5.926978823,1.009451715,0.02944804044,-0.9451676993,-2.946027298
5.935600219,1.009670179,0.0212000678,-0.9670166598,-2.120085452
5.946167307,1.009839845,0.01088227699,-0.9839888574,-1.08660776
5.953710485,1.009893873,0.003435984631,-0.9893851003,-0.3446016623
5.961253663,1.009891632,-0.004029833126,-0.9891623605,0.4027786836
5.973300891,1.009771507,-0.01588848132,-0.9771558635,1.591252557
5.982223574,1.009591055,-0.0245325203,-0.9591055619,2.452434607
5.991146258,1.009334296,-0.03298140189,-0.9334202709,3.294955646
5.9991486,1.009040778,-0.04033748181,-0.9040797671,4.035064144
6.007092329,1.008692174,-0.04738446997,-0.8692197707,4.739195632
6.016600839,1.008203033,-0.05542294976,-0.8203004718,5.540922551
6.02648086,1.007616339,-0.06324410541,-0.7616323903,6.324853931
6.033356865,1.007163818,-0.06832751383,-0.7163838417,6.833642227
6.04023287,1.006677439,-0.07308802023,-0.6677439363,7.30883881
6.052838773,1.005705552,-0.08090330905,-0.5705558364,8.090626169
6.058576929,1.00523218,-0.08404228984,-0.5232199143,8.405099351
6.064315086,1.004741585,-0.08690462827,-0.4741581634,8.690637518
6.074809984,1.003805115,-0.09139358047,-0.3805122842,9.139717066
6.081823965,1.003155251,-0.09383557247,-0.3155275582,9.384508517
6.088837946,1.002489872,-0.09581612821,-0.2489873744,9.581697772
6.099876264,1.001419216,-0.09797580559,-0.1419232855,9.798214431
6.106472744,1.000770302,-0.09869822226,-0.07703285413,9.870922321
6.113069224,1.000118038,-0.09899132852,-0.01180381509,9.899240001
6.126545041,0.9987870128,-0.09825242735,0.1212929172,9.827433076
6.131484455,0.99830338,-0.09753370554,0.1696589149,9.754600928
6.136423869,0.9978238857,-0.09657706265,0.2176120184,9.658164733
6.144637198,0.9970388939,-0.09446618301,0.2961107867,9.446709644
6.155794648,0.9960054897,-0.0905817718,0.3994370455,9.063111542
6.165001331,0.9951896266,-0.08652569862,0.4810177428,8.65851287
6.172564304,0.9945496092,-0.08264381696,0.5450430802,8.262395782
6.179359751,0.9940010193,-0.07875213478,0.5998986632,7.875022138
6.189046047,0.9932675156,-0.07258126567,0.6732455904,7.259271593
6.198732343,0.9925971296,-0.0657299186,0.7402738047,6.577603198
6.206900463,0.9920855178,-0.05947076878,0.7914482066,5.946439781
6.215618911,0.9915977421,-0.05235344514,0.8402307945,5.233744967
6.224693425,0.9911578831,-0.04452382862,0.8842046361,4.455693263
6.232530647,0.9908364381,-0.03746449037,0.9163523765,3.747524435
6.241553791,0.9905361273,-0.02905490189,0.946391371,2.903655838
6.250380838,0.9903168371,-0.02059881851,0.9683165526,2.060419401
6.258272111,0.9901845888,-0.01290138045,0.981537574,1.291460274
6.266163384,0.9901134316,-0.005123666188,0.9886569782,0.5121642366
6.276984068,0.9901159212,0.005583365498,0.988412514,-0.5597600832
6.284320162,0.9901834299,0.01281291537,0.9816553421,-1.280482753
6.291656255,0.9903037461,0.01997352123,0.9696250588,-1.997255703
6.306059326,0.9906908324,0.03368402294,0.9309311445,-3.374452771
6.315004017,0.9910289397,0.04186501481,0.8971189201,-4.189480419
6.321355175,0.9913127398,0.047474484,0.8687252249,-4.747084821
6.327706334,0.9916315702,0.0528924734,0.8368427024,-5.289177157
6.340562127,0.9923787314,0.06318466148,0.7621287851,-6.319390749
6.346543607,0.9927700735,0.06762759317,0.7229946953,-6.763625569
6.352525087,0.9931872753,0.07182864067,0.6812723301,-7.183003394
6.364073437,0.9940603133,0.07920029542,0.5939699966,-7.920516737
6.370554945,0.9945857633,0.08288111126,0.5414259323,-8.288994984
6.377036453,0.9951339505,0.08621387029,0.486605059,-8.621483547
6.39070058,0.9963536815,0.09203862871,0.3646366697,-9.205629495
6.395716985,0.9968197778,0.09375123277,0.3180251518,-9.376241421
6.40073339,0.9972938754,0.09522796133,0.2706120506,-9.523204025
6.409202769,0.998109133,0.09717580189,0.189086747,-9.71770014
6.418194126,0.9989893367,0.09848110842,0.1010704763,-9.849450696
6.427185484,0.9998777056,0.09899079512,0.01223346914,-9.900147578
6.437574757,1.000904958,0.09858387353,-0.09049557436,-9.857895543
6.444981994,1.001632044,0.09764383606,-0.1632022317,-9.765339404
6.452389231,1.002350178,0.09616830009,-0.2350171171,-9.617058742
6.463430834,1.003395562,0.09299295895,-0.3395533272,-9.300178662
6.469968122,1.003995798,0.09057612902,-0.3995771655,-9.058684045
6.476505411,1.004578964,0.08777235029,-0.4578963053,-8.777342295
6.489839897,1.005705249,0.08090542318,-0.5705194025,-8.092592252
6.494893879,1.006106685,0.0779199343,-0.610665473,-7.793176942
6.49994786,1.006492526,0.0747354515,-0.6492529839,-7.473937228
6.508444596,1.007103347,0.06895594009,-0.7103345748,-6.89571057
6.517567674,1.007702025,0.06219771679,-0.7701981911,-6.221154442
6.526690751,1.008236643,0.05492218727,-0.8236604439,-5.493162094
6.537731093,1.008791625,0.04551275472,-0.8791677383,-4.548545063
6.545154271,1.009104952,0.03886722015,-0.9104935046,-3.88774362
6.552577448,1.009368131,0.03200761912,-0.9368120538,-3.201141886
6.562430786,1.009637563,0.02263656168,-0.9637563361,-2.263396589
6.571563984,1.009803852,0.01375226921,-0.9803830321,-1.376236652
6.580697181,1.009888419,0.004753334618,-0.9888376569,-0.476618029
6.590752385,1.009886187,-0.005196912974,-0.9886244634,0.5226759525
6.599692444,1.009800306,-0.01400268745,-0.9800364583,1.401412007
6.606551785,1.009681286,-0.02068687723,-0.9681270567,2.068012992
6.613411127,1.009516732,-0.02727374528,-0.9516730216,2.727333748
6.624347031,1.009162213,-0.03749749092,-0.9162226748,3.750329373
6.635282936,1.008698228,-0.04727321279,-0.8698334252,4.730748897
6.643100908,1.008302455,-0.053922173,-0.8302442308,5.391386533
6.65091888,1.007855963,-0.06024169828,-0.7855947394,6.023750933
6.661580708,1.007170283,-0.06825963758,-0.7170358521,6.829267061
6.670948309,1.006500351,-0.0746673459,-0.650050454,7.471242633
6.679087435,1.005871776,-0.0797050998,-0.5871707844,7.96728033
6.685973401,1.005309448,-0.08355628895,-0.5309437677,8.355394524
6.694929874,1.004540797,-0.08797040435,-0.4540819887,8.797992087
6.703886347,1.003735744,-0.09167930823,-0.3735787711,9.169324082
6.713458772,1.002842388,-0.09483015588,-0.2842393377,9.482693111
6.72559839,1.001673093,-0.0975743554,-0.1673098884,9.75964163
6.730968191,1.001146979,-0.09833168733,-0.1146986213,9.833845349
6.736337991,1.000617557,-0.09880555955,-0.06175517689,9.880687576
